,Lng,Lat,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,Price_Level_Per_Square_Meter
8123,116.42929299999999,39.872461,6/29/16,21,186.5,40203,46.39,1,1,1,1,1,2005,4,6,0.158,1,1,1,2,4
8124,116.40053300000001,39.962226,9/3/16,63,706.0,86829,81.31,3,1,1,1,1,1992,3,6,0.28600000000000003,1,1,1,1,8
8125,116.325617,40.049465999999995,1/15/17,132,398.5,86574,46.03,1,1,1,1,3,2002,4,6,0.16699999999999998,1,0,0,8,8
8126,116.51151999999999,39.901436,6/18/16,5,260.0,44620,58.27,1,1,1,1,4,2007,4,6,0.4,1,1,1,7,4
8127,116.460035,39.967739,7/29/16,20,1342.0,62925,213.27,3,2,1,2,4,2005,4,6,1.0,1,0,1,7,6
8128,116.35571999999999,40.01918,7/13/16,39,492.0,65435,75.19,2,1,1,1,1,2003,1,6,0.25,1,1,0,8,6
8129,116.44173400000001,39.869615,8/20/16,42,243.5,49593,49.1,1,1,1,1,1,1992,3,6,0.25,1,0,1,2,4
8130,116.48091299999999,39.994393,8/30/16,27,350.0,46667,75.0,2,1,1,1,1,1988,3,6,0.25,1,1,1,7,4
8131,116.24700800000001,39.906426,9/18/16,37,595.0,51333,115.91,2,2,1,1,1,2007,4,6,0.5,1,1,0,9,5
8132,116.350008,39.898877,6/25/16,41,255.0,57227,44.56,1,1,1,1,4,1991,3,2,0.125,0,1,1,10,5
8133,116.477581,39.953739,6/22/16,20,297.0,57816,51.37,2,0,1,1,1,1992,4,6,0.25,1,1,1,7,5
8134,116.44578500000001,40.077726,7/7/16,25,338.0,19890,169.94,3,2,1,2,4,2003,1,2,0.5,0,1,0,6,1
8135,116.42892900000001,39.980782,8/10/16,41,262.8,66532,39.5,1,1,1,1,4,1986,4,4,0.33299999999999996,0,1,1,7,6
8136,116.434145,39.863841,7/27/16,7,356.0,31639,112.52,2,1,1,1,1,2006,3,6,0.5,1,1,1,2,3
8137,116.41799099999999,39.956806,9/9/16,59,386.0,96573,39.97,1,1,1,1,1,1994,1,6,0.25,1,0,1,1,9
8138,116.42013600000001,39.989832,7/10/16,30,400.0,52357,76.4,3,1,1,1,4,1987,3,2,0.33299999999999996,0,1,1,7,5
8139,116.50818100000001,39.807662,7/30/16,11,63.5,19307,32.89,1,0,1,1,1,2008,3,6,0.2,1,0,1,3,1
8140,116.546899,39.755236,6/16/16,0,560.0,23334,240.0,3,3,1,3,4,2008,1,4,0.25,0,0,0,3,2
8141,116.50618600000001,39.943156,6/15/16,35,1050.0,71702,146.44,2,2,1,2,4,2008,4,6,1.0,1,1,0,7,7
8142,116.18893500000001,40.054103000000005,7/18/16,9,177.0,26418,67.0,2,1,1,1,1,2012,1,6,0.33299999999999996,1,0,0,8,2
8143,116.570085,39.927151,6/23/16,58,340.0,38973,87.24,2,1,1,1,4,2006,4,2,0.5,0,0,1,7,3
8144,116.51151999999999,39.901436,7/11/16,89,291.0,41805,69.61,1,1,1,1,3,2008,3,6,0.5,1,1,0,7,4
8145,116.336945,39.882166,8/26/16,72,760.0,57450,132.29,3,1,1,2,1,ÃÂ´ÃÂª,3,6,0.2,1,0,0,10,5
8146,116.415742,40.077796,6/20/16,12,330.0,23325,141.48,2,2,1,2,4,2003,3,2,0.5,1,1,1,6,2
8147,116.34828200000001,39.892777,6/27/16,47,1030.0,85019,121.15,3,2,1,2,1,2006,1,6,0.429,1,1,1,10,8
8148,116.51231499999999,39.985696999999995,8/9/16,18,800.0,67797,118.0,3,2,1,2,4,2013,4,6,0.667,1,0,0,7,6
8149,116.518854,39.939588,7/31/16,28,527.0,45827,115.0,3,2,1,1,3,2006,4,6,0.5,1,1,0,7,4
8150,116.416214,39.906904,6/16/16,20,396.7,66645,59.52,2,1,1,1,3,1979,3,6,0.048,1,1,1,1,6
8151,116.504397,39.92941,7/20/16,50,269.5,41959,64.23,2,1,1,1,4,1995,4,2,0.33299999999999996,0,1,0,7,4
8152,116.35055,39.929209,7/24/16,2,370.0,80435,46.0,1,1,1,1,3,1991,4,2,0.182,1,0,1,10,8
8153,116.43343,39.958449,6/20/16,16,495.0,81819,60.5,2,1,1,1,4,1986,4,2,0.33299999999999996,0,1,1,1,8
8154,116.48326399999999,39.902287,10/15/16,53,1060.0,71967,147.29,3,1,1,2,3,2008,4,6,0.667,1,0,1,7,7
8155,116.34421499999999,39.978789,8/21/16,37,660.0,59968,110.06,2,1,1,2,1,2000,4,6,0.25,1,1,1,8,5
8156,116.48326399999999,39.902287,8/22/16,24,880.0,64706,136.0,2,1,1,2,3,2008,4,6,0.667,1,0,1,7,6
8157,116.23536599999998,40.216037,7/17/16,31,199.6,25623,77.9,2,1,1,1,1,2003,3,6,0.33299999999999996,1,1,0,6,2
8158,116.41545,39.97708,7/5/16,9,373.0,78362,47.6,1,1,1,1,4,1996,3,2,0.5,0,1,1,1,7
8159,116.503578,39.961828999999994,6/17/16,120,261.0,38599,67.62,2,1,1,1,4,1995,4,2,0.5,0,1,0,7,3
8160,116.421128,40.068301,9/28/16,6,100.0,26316,38.0,1,1,1,1,3,2008,4,6,0.16699999999999998,1,0,1,6,2
8161,116.458721,39.817347,7/2/16,29,350.0,35733,97.95,2,1,1,1,4,2002,3,2,0.33299999999999996,1,1,0,4,3
8162,116.45565400000001,39.898084000000004,7/26/16,102,525.0,66389,79.08,3,1,1,1,3,2009,4,6,0.25,1,0,1,1,6
8163,116.38483000000001,40.014138,8/18/16,20,1915.0,81145,236.0,4,2,1,3,4,2008,4,6,1.0,1,0,0,7,8
8164,116.404579,39.978491,7/16/16,11,247.0,59937,41.21,1,1,1,1,4,1988,3,2,0.33299999999999996,0,1,1,7,5
8165,116.37913,39.887761,8/25/16,26,491.0,72741,67.5,2,1,1,1,4,2000,3,6,1.0,1,1,1,10,7
8166,116.285444,39.9002,7/31/16,77,337.0,40583,83.04,2,1,1,1,1,2002,3,6,0.25,1,1,0,2,4
8167,116.34371399999999,39.996907,7/30/16,6,1450.0,64586,224.51,4,2,1,3,1,2001,1,6,1.0,1,1,1,8,6
8168,116.30506299999999,39.91533,8/19/16,18,340.5,82646,41.2,1,1,1,1,4,1986,3,2,0.33299999999999996,0,0,1,8,8
8169,116.647356,39.896263,8/22/16,48,406.0,39197,103.58,2,2,1,2,4,2002,4,2,0.5,0,1,0,11,3
8170,116.456759,39.968701,9/27/16,5,860.0,38126,225.57,1,0,0,0,1,2005,3,6,0.3,1,1,1,7,3
8171,116.46629399999999,39.995886,8/20/16,107,588.0,56268,104.5,2,2,1,2,4,2006,4,6,0.5,0,1,0,7,5
8172,116.25478500000001,39.899146,7/17/16,15,420.0,41250,101.82,2,2,1,1,1,2007,4,6,0.3,1,1,0,2,4
8173,116.471754,40.02946,8/2/16,32,638.0,67535,94.47,2,2,1,1,3,2009,4,6,0.5,1,1,1,7,6
8174,116.509391,39.77468,7/13/16,26,246.0,27039,90.98,2,1,1,1,3,2009,3,6,0.25,1,0,0,3,2
8175,116.450152,39.910913,6/29/16,11,393.0,43551,90.24,2,1,1,1,1,2004,4,6,0.14300000000000002,1,1,1,7,4
8176,116.38153100000001,40.089564,7/6/16,17,288.0,28795,100.02,2,1,1,1,4,2009,3,2,0.5,0,1,0,6,2
8177,116.375666,40.085378999999996,7/24/16,31,350.0,29407,119.02,3,2,1,2,4,1999,4,2,0.5,0,1,1,6,2
8178,116.43343,39.958449,12/10/16,114,490.0,88464,55.39,2,1,1,1,4,1982,4,4,0.33299999999999996,0,1,1,1,8
8179,116.65468200000001,40.125799,6/18/16,9,382.0,35266,108.32,3,1,1,1,4,2004,1,2,1.0,1,1,0,13,3
8180,116.45993200000001,39.929704,6/17/16,14,455.0,70000,65.0,2,1,1,1,4,1989,3,2,0.33299999999999996,0,1,1,7,7
8181,116.345863,39.877035,7/18/16,42,416.0,60980,68.22,1,2,1,1,4,2008,3,6,0.33299999999999996,1,1,0,2,6
8182,116.36403899999999,39.848137,6/27/16,42,385.0,49020,78.54,2,1,1,1,4,1998,4,2,0.33299999999999996,0,1,1,2,4
8183,116.468185,40.006896999999995,9/28/16,92,680.0,80000,85.0,2,2,1,1,3,2004,4,6,0.16699999999999998,1,0,0,7,8
8184,116.45391699999999,39.881534,8/25/16,55,350.0,53379,65.57,1,1,1,1,1,2004,4,6,0.33299999999999996,1,1,0,7,5
8185,116.49932,39.981474,7/22/16,25,147.5,30666,48.1,1,0,1,1,1,2008,4,6,0.14300000000000002,1,0,1,7,3
8186,116.37536599999999,39.958063,6/17/16,40,189.0,55572,34.01,1,0,1,1,3,2001,4,6,0.061,1,0,1,8,5
8187,116.564943,39.927446999999994,7/11/16,31,445.0,35054,126.95,3,1,1,2,4,2003,4,2,0.5,0,0,1,7,3
8188,116.22028300000001,40.043636,8/16/16,32,418.8,44412,94.3,2,1,1,1,3,2011,4,6,0.25,1,0,0,8,4
8189,116.37784599999999,40.018378999999996,6/18/16,28,860.0,64940,132.43,3,2,1,2,4,2003,4,2,0.5,0,1,1,7,6
8190,116.287719,39.931907,7/14/16,39,535.0,62691,85.34,3,1,1,1,4,1996,4,2,0.5,0,1,1,8,6
8191,116.35571999999999,40.01918,7/29/16,42,999.0,64039,156.0,3,2,1,2,4,2003,4,6,0.5,1,1,0,8,6
8192,116.42935200000001,39.904538,10/26/16,82,1095.0,91000,120.33,3,1,1,2,3,2006,3,6,0.33299999999999996,1,1,1,1,9
8193,116.497474,39.810115,6/30/16,26,410.0,43618,94.0,2,1,1,1,4,2009,4,6,0.5,1,0,1,3,4
8194,116.34591699999999,40.066018,7/3/16,18,282.0,35865,78.63,3,1,1,1,4,1993,4,2,0.5,0,0,1,6,3
8195,116.358543,40.017542,7/22/16,42,257.0,53542,48.0,1,1,1,1,1,2002,3,6,0.15,1,1,1,8,5
8196,116.53500600000001,39.831815,6/25/16,14,352.0,37850,93.0,3,2,1,1,4,2014,1,6,0.5,1,0,0,4,3
8197,116.20966499999999,39.922812,6/28/16,25,193.0,36416,53.0,1,1,1,1,4,2000,3,2,0.25,0,1,0,9,3
8198,116.37785,39.842419,6/28/16,19,302.0,39680,76.11,2,1,1,1,1,2010,3,6,0.154,1,1,1,2,3
8199,116.35571999999999,40.01918,7/14/16,10,1123.0,71988,156.0,3,2,1,2,4,2004,4,6,0.5,1,1,0,8,7
8200,116.33404499999999,39.757413,8/31/16,57,198.0,30060,65.87,2,1,1,1,4,1995,3,2,0.5,0,0,1,4,3
8201,116.381497,39.97775,8/16/16,87,310.0,67392,46.0,1,1,1,1,3,1997,4,6,0.071,1,1,0,8,6
8202,116.31969,39.931258,7/7/16,32,371.0,93522,39.67,1,1,1,1,4,1985,3,2,0.33299999999999996,0,0,1,8,9
8203,116.51848500000001,39.948840999999994,12/13/16,34,317.0,81054,39.11,1,0,1,1,3,2007,4,6,0.16699999999999998,1,1,0,7,8
8204,116.258053,39.844491999999995,7/28/16,46,156.8,29038,54.0,2,1,1,1,4,1986,1,2,0.5,0,0,0,2,2
8205,116.332577,39.760321000000005,6/20/16,16,336.5,47395,71.0,2,2,1,1,4,2013,4,6,0.5,1,0,1,4,4
8206,116.55649299999999,39.917095,7/5/16,32,198.0,34628,57.18,2,1,1,1,4,1992,3,2,0.5,0,1,1,7,3
8207,116.504346,39.881279,9/7/16,38,499.0,44638,111.79,2,2,1,1,4,2002,3,2,0.33299999999999996,0,0,1,7,4
8208,116.395716,39.846810999999995,6/23/16,8,515.0,48294,106.64,2,1,1,1,3,2007,3,6,0.4,1,1,1,2,4
8209,116.38072700000001,40.01826,9/7/16,69,1146.0,74103,154.65,3,2,1,2,4,2004,4,6,0.5,1,0,0,7,7
8210,116.45669699999999,39.922284000000005,11/20/16,9,462.0,67347,68.6,2,1,1,1,4,1967,3,2,0.25,0,1,1,7,6
8211,116.376966,40.012187,8/3/16,78,330.0,60484,54.56,2,1,1,1,3,1992,4,2,0.33299999999999996,0,1,1,7,6
8212,116.330146,40.039456,6/30/16,85,470.0,54652,86.0,3,2,1,1,4,2008,4,6,0.5,1,1,0,8,5
8213,116.329601,39.974019,9/30/16,27,373.0,84390,44.2,1,1,1,1,1,1988,3,6,0.222,1,0,1,8,8
8214,116.315445,40.074203000000004,7/3/16,3,375.0,38845,96.54,2,1,1,1,4,2014,1,6,0.667,1,0,0,6,3
8215,116.32806200000002,40.083203000000005,7/25/16,4,390.0,31371,124.32,3,1,1,1,4,2000,3,2,0.5,0,1,0,6,3
8216,116.47913700000001,39.902193,6/25/16,3,1195.0,84855,140.83,3,2,1,2,4,2006,4,6,0.5,1,1,1,7,8
8217,116.35251699999999,39.891585,6/21/16,2,445.0,76238,58.37,2,1,1,1,4,1992,3,2,0.5,0,1,1,10,7
8218,116.463494,39.955288,7/24/16,30,313.0,54913,57.0,2,1,1,1,4,1982,2,4,0.33299999999999996,0,1,1,7,5
8219,116.483671,39.895896,7/27/16,20,300.0,57972,51.75,1,0,1,1,1,2004,4,6,0.33299999999999996,1,1,1,7,5
8220,116.476467,39.888742,7/4/16,34,329.0,49237,66.82,2,1,1,1,1,1994,4,6,0.2,1,1,1,7,4
8221,116.22028300000001,40.043636,6/29/16,33,246.0,44728,55.0,1,1,1,1,4,2010,3,6,0.33299999999999996,1,0,0,8,4
8222,116.47523899999999,39.938541,7/23/16,4,339.0,55849,60.7,2,1,1,1,4,1981,4,6,0.33299999999999996,0,1,1,7,5
8223,116.42247900000001,40.06389,9/19/16,25,265.0,23088,114.78,1,0,0,0,1,2004,1,6,0.2,1,0,1,6,2
8224,116.42247900000001,40.06389,9/28/16,16,176.0,31429,56.0,1,0,0,0,1,2004,3,6,0.2,1,0,1,6,3
8225,116.42247900000001,40.06389,9/18/16,13,176.0,31429,56.0,1,0,0,0,1,2004,4,6,0.2,1,0,1,6,3
8226,116.417472,39.862988,7/6/16,126,193.0,35590,54.23,1,0,1,1,1,2006,3,6,0.3,1,1,1,2,3
8227,116.379102,39.964296999999995,8/19/16,20,750.0,89499,83.8,3,1,1,1,4,1991,3,2,0.33299999999999996,0,1,1,10,8
8228,116.444721,39.890475,7/14/16,34,478.0,66389,72.0,3,0,1,1,4,1980,3,4,0.5,0,1,0,1,6
8229,116.513625,39.931024,8/29/16,146,470.0,46007,102.16,3,1,1,1,3,1999,3,6,0.375,1,1,1,7,4
8230,116.47638,39.875690999999996,8/30/16,75,440.0,53757,81.85,2,1,1,1,1,2002,3,6,0.2,1,1,0,7,5
8231,116.380981,39.963101,6/29/16,38,572.0,97114,58.9,2,1,1,1,4,1990,3,2,0.5,0,1,0,10,9
8232,116.478008,39.918015000000004,6/29/16,8,400.0,65105,61.44,1,1,0,1,1,2004,1,6,0.214,1,1,1,7,6
8233,116.314388,39.972347,7/10/16,5,590.0,38867,151.8,2,1,1,2,1,1998,4,6,0.28600000000000003,1,1,1,8,3
8234,116.493655,39.905367,9/26/16,51,822.0,65792,124.94,3,2,1,2,1,2006,4,6,0.429,1,1,1,7,6
8235,116.39033899999998,39.979085,8/12/16,8,1100.0,31696,347.05,5,2,1,2,1,1999,3,6,0.5,1,0,1,7,3
8236,116.34404099999999,39.896394,9/25/16,65,720.0,81819,88.0,3,1,1,1,1,1991,3,6,0.25,1,0,1,10,8
8237,116.44485700000001,39.954789,7/25/16,5,290.0,38264,75.79,1,1,1,1,3,2006,4,6,0.045,1,0,1,1,3
8238,116.34852099999999,39.930655,8/8/16,57,499.0,79840,62.5,2,1,1,1,4,1993,3,2,0.25,0,1,1,10,7
8239,116.489254,40.006445,8/15/16,51,738.0,67913,108.67,2,2,1,1,3,2006,4,6,0.5,1,1,1,7,6
8240,116.52210500000001,39.922247,9/7/16,56,400.0,42106,95.0,2,1,1,1,1,2001,4,6,0.2,1,0,1,7,4
8241,116.603501,39.919667,7/10/16,4,389.0,29924,130.0,3,1,1,2,1,2001,4,6,0.33299999999999996,1,1,1,7,2
8242,116.39836100000001,39.948842,7/3/16,44,208.8,139108,15.01,1,0,0,0,2,1980,1,3,0.25,0,0,1,10,9
8243,116.466096,39.878927000000004,8/19/16,19,650.0,37175,174.85,3,2,1,2,1,2002,3,6,0.429,1,1,1,7,3
8244,116.423876,40.130815000000005,7/14/16,16,320.0,16292,196.42,4,2,1,2,4,2001,4,2,0.5,0,1,0,6,1
8245,116.23378500000001,39.906862,8/14/16,41,210.0,35342,59.42,2,1,1,1,4,1992,3,2,0.5,0,1,0,9,3
8246,116.45005800000001,39.870707,6/17/16,12,462.5,49260,93.89,3,1,1,1,1,2002,3,6,0.2,1,1,1,2,4
8247,116.517555,39.872965,8/1/16,66,193.0,34882,55.33,2,1,1,1,4,1984,3,2,0.33299999999999996,0,0,0,7,3
8248,116.372382,39.958962,8/19/16,47,358.0,67042,53.4,1,1,1,1,4,1994,4,2,0.5,0,1,1,8,6
8249,116.329601,39.974019,7/31/16,16,351.0,80229,43.75,1,1,1,1,1,1988,3,6,0.222,1,1,1,8,8
8250,116.43379099999999,39.966931,9/11/16,82,360.0,64103,56.16,2,1,1,1,4,1964,3,2,0.33299999999999996,0,1,1,7,6
8251,116.42058999999999,40.038368,8/30/16,31,435.0,42394,102.61,2,2,1,1,1,2005,4,6,0.429,1,1,1,7,4
8252,116.69968,39.897128,7/13/16,10,628.0,40780,154.0,3,2,1,2,3,2014,4,6,0.667,1,0,0,11,4
8253,116.656342,39.900279,8/31/16,13,380.0,39584,96.0,2,2,1,1,4,ÃÂ´ÃÂª,4,2,0.5,0,0,1,11,3
8254,116.427586,40.00806,7/7/16,16,450.0,68640,65.56,1,1,1,1,1,2007,4,6,0.214,1,1,1,7,6
8255,116.326148,39.777327,6/20/16,16,430.0,30634,140.37,3,1,1,2,4,2003,3,2,0.5,0,1,0,4,3
8256,116.39783899999999,39.868935,9/5/16,22,260.0,41042,63.35,2,1,1,1,4,1999,1,2,0.5,0,0,0,2,4
8257,116.212774,39.767185,1/2/17,114,386.0,43086,89.59,2,1,1,1,3,2011,1,6,0.5,1,0,1,5,4
8258,116.58468,39.935758,7/12/16,49,460.0,41743,110.2,2,2,1,2,4,2007,3,6,0.16699999999999998,1,1,1,7,4
8259,116.54316100000001,40.097128999999995,6/20/16,10,520.0,43698,119.0,2,2,1,2,4,2013,4,6,0.667,1,0,0,13,4
8260,116.46251699999999,39.931273,8/12/16,14,510.0,74280,68.66,2,1,1,1,4,1995,3,2,0.33299999999999996,0,1,1,7,7
8261,116.420472,40.003028,6/20/16,14,419.0,66204,63.29,2,1,1,1,4,1992,3,2,0.5,0,1,1,7,6
8262,116.16906499999999,39.762892,6/29/16,9,229.0,25777,88.84,2,1,1,1,4,2010,4,6,0.5,1,0,0,5,2
8263,116.329679,39.887968,9/15/16,38,640.0,57072,112.14,2,2,1,1,1,1997,3,6,0.2,1,1,1,10,5
8264,116.444483,39.956621999999996,6/28/16,3,1530.0,83887,182.39,3,2,1,2,1,2013,4,6,0.5,1,0,0,1,8
8265,116.280601,40.037442,6/24/16,35,370.0,54340,68.09,2,1,1,1,4,1998,1,2,0.5,0,1,1,8,5
8266,116.368146,39.949137,7/11/16,21,484.0,77565,62.4,2,1,1,1,4,1990,4,2,0.25,0,0,1,10,7
8267,116.407868,39.95802,8/2/16,57,530.0,72425,73.18,3,1,1,1,4,1986,4,2,0.5,0,0,1,1,7
8268,116.386248,40.069552,7/20/16,90,443.0,48870,90.65,2,2,1,1,3,2009,4,6,0.5,1,1,0,8,4
8269,116.487301,39.90602,9/28/16,99,430.0,62319,69.0,2,1,1,1,1,2004,3,6,0.28600000000000003,1,0,1,7,6
8270,116.443702,39.900208,6/19/16,4,358.0,70390,50.86,1,1,1,1,3,2005,3,6,0.214,1,1,1,1,7
8271,116.49142900000001,39.923869,9/17/16,21,1040.0,104481,99.54,4,4,2,3,4,2007,4,6,0.33299999999999996,1,1,1,7,9
8272,116.26506599999999,40.166068,7/31/16,49,212.0,30548,69.4,2,1,1,1,4,2009,4,6,0.5,1,0,0,6,3
8273,116.482231,40.009521,8/24/16,78,375.0,45356,82.68,2,2,1,1,1,2001,2,6,0.2,1,1,1,7,4
8274,116.415343,40.075533,6/28/16,14,285.0,31083,91.69,2,2,1,1,4,2000,3,2,0.5,0,1,1,6,3
8275,116.490126,39.920449,6/30/16,3,355.0,41008,86.57,3,1,1,1,1,1986,3,6,0.28600000000000003,1,1,0,7,4
8276,116.513625,39.931024,7/25/16,16,320.0,47905,66.8,1,1,1,1,1,1999,3,6,0.3,1,1,1,7,4
8277,116.378697,40.020751000000004,7/31/16,42,1720.0,84671,203.14,4,3,1,2,4,2004,4,6,0.5,1,0,0,7,8
8278,116.41442099999999,40.053513,8/27/16,12,118.0,27028,43.66,1,0,1,1,3,2007,3,6,0.4,1,0,0,7,2
8279,116.30441499999999,39.918054999999995,10/16/16,29,643.5,78668,81.8,1,1,1,1,1,1990,3,6,0.28600000000000003,1,0,1,8,7
8280,116.594761,39.936939,6/23/16,8,381.5,39428,96.76,2,1,1,1,3,2006,4,6,0.5,1,1,0,7,3
8281,116.37524599999999,40.044621,10/5/16,150,653.0,52240,125.0,3,1,1,2,4,2004,3,2,0.5,0,0,0,8,5
8282,116.42537,40.052808,6/17/16,39,648.0,48719,133.01,3,2,1,2,1,2007,4,6,0.3,1,1,1,7,4
8283,116.673001,40.138289,7/5/16,11,325.0,21660,150.05,5,2,1,1,4,1996,4,2,0.5,0,0,1,13,2
8284,116.521561,39.923289000000004,7/20/16,157,170.0,41484,40.98,2,0,1,1,4,1975,3,2,0.33299999999999996,0,1,1,7,4
8285,116.70323400000001,39.911017,6/26/16,20,620.0,40000,155.0,3,2,1,2,1,2009,2,6,0.667,1,0,1,11,4
8286,116.480972,39.832313,7/31/16,61,313.0,25868,121.0,3,2,1,2,4,2005,3,4,0.5,0,1,0,7,2
8287,116.51313700000001,39.978272,7/25/16,27,365.0,62867,58.06,1,1,1,1,4,2005,4,6,0.25,1,1,0,7,6
8288,116.530553,39.921425,8/29/16,47,430.0,46083,93.31,2,1,1,1,1,2005,4,6,0.75,1,0,0,7,4
8289,116.39428799999999,39.972468,9/7/16,42,458.0,90874,50.4,1,0,1,1,1,1994,1,2,0.2,1,0,1,10,9
8290,116.56023300000001,39.924347,7/21/16,82,210.0,39385,53.32,2,1,1,1,4,1992,3,2,0.5,0,1,1,7,3
8291,116.636774,39.918867,6/20/16,50,220.5,29404,74.99,2,1,1,1,4,2001,3,2,0.5,0,1,0,11,2
8292,116.457687,39.942873999999996,8/27/16,17,1200.0,69453,172.78,3,2,1,2,4,2011,4,6,1.0,1,0,0,7,6
8293,116.47206399999999,39.887679999999996,6/27/16,33,270.0,42188,64.0,2,1,1,1,4,1980,4,4,0.33299999999999996,0,1,1,7,4
8294,116.271746,40.058040000000005,7/3/16,21,444.0,77895,57.0,1,1,1,1,4,2004,4,2,0.33299999999999996,0,1,0,8,7
8295,116.22028300000001,40.043636,6/30/16,30,425.0,46704,91.0,3,1,1,1,3,2010,4,6,0.25,1,0,0,8,4
8296,116.46251699999999,39.931273,7/21/16,11,438.0,72337,60.55,2,1,1,1,4,1986,4,2,0.5,0,1,1,7,7
8297,116.265774,40.170928,7/20/16,23,110.0,33063,33.27,1,0,1,1,3,2010,4,6,0.2,1,0,0,6,3
8298,116.44653400000001,39.959314,6/30/16,11,239.0,57522,41.55,1,1,1,1,4,1987,4,2,0.33299999999999996,0,0,1,7,5
8299,116.368551,39.877286,7/8/16,34,359.5,78374,45.87,1,1,1,1,4,1991,3,2,0.33299999999999996,0,1,0,10,7
8300,116.643924,39.889841,8/12/16,98,245.0,34826,70.35,2,1,1,1,3,2005,3,6,0.25,1,1,0,11,3
8301,116.35294099999999,39.904678999999994,9/7/16,44,595.0,87500,68.0,2,1,1,1,4,1991,3,2,0.25,0,1,0,10,8
8302,116.37765800000001,39.860073,7/24/16,49,211.0,43858,48.11,1,0,1,1,1,2004,4,6,0.214,1,1,1,2,4
8303,116.372766,39.923318,7/26/16,8,915.0,141248,64.78,1,0,1,1,3,2006,4,6,0.25,1,1,1,10,9
8304,116.38956999999999,39.980678000000005,9/5/16,21,1200.0,55132,217.66,4,1,1,2,4,2000,4,6,1.0,1,0,1,7,5
8305,116.429768,39.898926,6/29/16,12,950.0,82934,114.55,2,1,1,2,3,2007,1,6,0.33299999999999996,1,1,1,1,8
8306,116.233846,39.905003,8/9/16,77,209.0,31643,66.05,2,1,1,1,4,1993,3,2,0.33299999999999996,0,1,0,9,3
8307,116.22865700000001,39.899741,8/17/16,43,628.0,45002,139.55,3,2,1,2,4,2008,4,6,0.5,1,1,0,9,4
8308,116.51291599999999,39.966511,8/17/16,9,640.0,49182,130.13,4,1,1,2,4,2006,4,6,0.5,1,1,0,7,4
8309,116.16608000000001,39.771077000000005,8/22/16,3,190.0,20603,92.22,2,2,1,1,4,2011,4,6,0.4,1,0,0,5,2
8310,116.483331,39.917139,6/25/16,1,445.0,62134,71.62,1,1,1,1,3,2004,4,6,0.6,1,1,1,7,6
8311,116.35294099999999,39.904678999999994,7/27/16,16,385.0,104337,36.9,1,1,1,1,4,1976,2,2,0.33299999999999996,0,0,0,10,9
8312,116.431552,40.082903,6/29/16,3,295.0,26921,109.58,2,2,1,2,4,2004,4,6,0.33299999999999996,1,1,0,6,2
8313,116.439746,39.905443,8/16/16,87,364.0,76279,47.72,1,1,1,1,1,1994,4,2,0.027999999999999997,0,1,1,1,7
8314,116.366841,40.085494,7/24/16,21,420.0,44281,94.85,2,1,1,1,3,2014,4,6,0.5,1,0,1,6,4
8315,116.433219,40.008653,8/17/16,30,1236.0,79506,155.46,3,2,1,2,4,2005,4,6,1.0,1,1,1,7,7
8316,116.46587099999999,40.007369,7/6/16,9,653.0,48504,134.63,3,2,1,2,4,2000,4,2,0.5,0,0,1,7,4
8317,116.35335,39.875617999999996,8/3/16,7,1080.0,41991,257.2,4,2,1,1,1,2001,4,6,0.375,1,0,0,2,4
8318,116.354789,40.013816999999996,8/2/16,79,383.0,60079,63.75,2,1,1,1,4,1998,1,2,0.33299999999999996,0,1,1,8,6
8319,116.437132,40.029447999999995,8/16/16,28,468.0,48218,97.06,2,1,1,1,3,2005,4,6,0.5,1,0,0,7,4
8320,116.548497,39.964593,6/25/16,23,534.0,48148,110.91,2,2,1,1,4,2009,4,6,0.5,1,0,0,7,4
8321,116.45593899999999,39.942409999999995,9/30/16,110,325.0,71304,45.58,1,0,1,1,3,2007,4,6,0.5,1,0,0,7,7
8322,116.422403,39.987660999999996,7/21/16,46,319.0,58383,54.64,2,1,1,1,3,1995,4,6,0.28600000000000003,1,1,1,7,5
8323,116.455926,39.945052000000004,6/17/16,36,796.0,69923,113.84,3,1,1,1,4,1999,4,2,0.5,0,1,0,7,6
8324,116.351677,39.980567,7/6/16,21,334.0,64867,51.49,1,1,1,1,4,1998,2,6,0.33299999999999996,0,1,1,8,6
8325,116.192696,39.921510999999995,7/3/16,44,169.0,31055,54.42,2,1,1,1,4,1989,3,2,0.33299999999999996,0,1,0,9,3
8326,116.362276,39.909851,7/27/16,18,558.0,98016,56.93,2,0,1,1,1,1984,4,6,0.091,1,1,1,10,9
8327,116.428389,39.996990000000004,7/13/16,27,206.0,51117,40.3,1,1,1,1,4,1992,1,2,0.1,0,0,1,7,5
8328,116.34852099999999,39.930655,8/29/16,55,484.0,71811,67.4,1,1,1,1,4,1992,3,2,0.25,0,1,1,10,7
8329,116.362626,39.98053,7/31/16,97,375.0,65332,57.4,2,1,1,1,4,1986,4,2,0.5,0,1,1,8,6
8330,116.202122,39.928963,8/23/16,42,244.0,36189,67.42,1,1,1,1,3,2001,3,6,0.2,1,1,0,9,3
8331,116.670101,40.118728999999995,7/19/16,12,221.0,30146,73.31,1,2,1,1,4,1999,4,2,0.5,0,1,0,13,3
